2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1 Request processed in 374 ms.
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    TextToMaryXML took 0 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    JTokeniser took 11 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    Preprocess took 0 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    OpenNLPPosTagger took 5 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    JPhonemiser took 34 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    Prosody took 0 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    PronunciationModel took 0 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    AcousticModeller took 23 ms
2021-04-01 21:54:58,677 [AWT-EventQueue-0] INFO  marytts.R 1    Synthesis took 300 ms
2021-04-01 21:55:50,949 [AWT-EventQueue-0] INFO  marytts.R 1 New request (input type "TEXT", output type "AUDIO", voice "cmu-rms-hsmm", effect "Stadium(amount:52.0)", audio "WAVE")
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 Handling request using the following modules:
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 - TextToMaryXML (marytts.modules.TextToMaryXML)
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: TextToMaryXML
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 Handling request using the following modules:
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 - JTokeniser (marytts.language.en.JTokeniser)
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 - Preprocess (marytts.language.en.Preprocess)
2021-04-01 21:55:50,950 [AWT-EventQueue-0] INFO  marytts.R 1 - OpenNLPPosTagger (marytts.modules.OpenNLPPosTagger)
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 - JPhonemiser (marytts.modules.JPhonemiser)
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 - Prosody (marytts.language.en.Prosody)
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 - PronunciationModel (marytts.language.en.PronunciationModel)
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 - AcousticModeller (marytts.modules.AcousticModeller)
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 - Synthesis (marytts.modules.Synthesis)
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: JTokeniser
2021-04-01 21:55:50,951 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Preprocess
2021-04-01 21:55:50,954 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: OpenNLPPosTagger
2021-04-01 21:55:50,955 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: JPhonemiser
2021-04-01 21:55:50,956 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Prosody
2021-04-01 21:55:50,957 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: PronunciationModel
2021-04-01 21:55:50,958 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: AcousticModeller
2021-04-01 21:55:50,963 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Parameter generation for LF0: 
2021-04-01 21:55:50,963 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2021-04-01 21:55:50,963 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=7
2021-04-01 21:55:50,964 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Synthesis
2021-04-01 21:55:50,964 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer Synthesizing one sentence.
2021-04-01 21:55:50,964 [AWT-EventQueue-0] INFO  marytts.HTSEngine Using prosody from acoustparams.
2021-04-01 21:55:50,964 [AWT-EventQueue-0] INFO  marytts.HTSEngine Number of models in sentence numModel=7  Total number of states numState=35
2021-04-01 21:55:50,964 [AWT-EventQueue-0] INFO  marytts.HTSEngine Total number of frames=229  Number of voiced frames=141
2021-04-01 21:55:50,967 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Parameter generation for MGC: 
2021-04-01 21:55:50,967 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2021-04-01 21:55:50,968 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=24
2021-04-01 21:55:50,968 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (1)  number of iterations=27
2021-04-01 21:55:50,972 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (2)  number of iterations=27
2021-04-01 21:55:50,973 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (3)  number of iterations=80
2021-04-01 21:55:50,973 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (4)  number of iterations=30
2021-04-01 21:55:50,973 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (5)  number of iterations=2
2021-04-01 21:55:50,973 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (6)  number of iterations=78
